loan_id,pool_id,protocol_id,protocol_name,network_id,network_name,base_asset_id,base_asset_ticker,loan_type,amortization_type,asset_status,investment_status,term_days,payment_interval_days,written_off_principal_token,principal_paid_token,interest_paid_dollar,outstanding_principal_dollar,defaulted_loans_amount_dollar,interest_paid_token,written_off_principal_dollar,outstanding_principal_token,principal_paid_dollar,funded_assets_token,funded_assets_dollar,base_interest_rate,management_fee_rate,late_fee_interest_rate,funding_open_timestamp,term_start_timestamp,term_end_timestamp
0x53b2d22d07e069a3b132bfeaad275b10273d381e-0x1ee,0x53b2d22d07e069a3b132bfeaad275b10273d381e,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,late,full,,,0.00,919.12,-137104.91,139742.62,0.00,-137086.88,0.00,139724.25,919.24,138006.00,138024.15,8.62,0,0,2024-04-22T18:57:35,2024-06-26T16:27:23,2025-08-22T00:00:00
0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7-0x9,0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,4634697.53,118446.43,130281.85,0.00,118430.86,0.00,130264.73,4635306.94,4516266.67,4516860.50,6.77,0,0,2023-01-19T21:41:47,2023-01-20T15:18:11,null
0x4b6ca198d257d755a5275648d471fe09931b764a-0x18,0x4b6ca198d257d755a5275648d471fe09931b764a,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-127216.73,127218.12,127218.12,-127200.00,0.00,127201.39,0.00,127200.00,127216.73,0.01,0,0,2023-02-01T15:41:23,2023-02-01T15:44:23,2023-04-24T00:00:00
0x0ced6166873038ac0cc688e7e6d19e2cbe251bf0-0x77,0x0ced6166873038ac0cc688e7e6d19e2cbe251bf0,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-120801.75,124936.43,124936.43,-120785.87,0.00,124920.01,0.00,120785.87,120801.75,7.8,0,0,2022-01-18T16:57:22,2022-04-02T03:49:43,2022-09-02T00:00:00
0x0ced6166873038ac0cc688e7e6d19e2cbe251bf0-0x7c,0x0ced6166873038ac0cc688e7e6d19e2cbe251bf0,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-120010.78,124697.22,124697.22,-119995.00,0.00,124680.83,0.00,119995.00,120010.78,7.8,0,0,2022-04-02T03:47:51,2022-04-07T10:47:44,2022-10-02T00:00:00
0xf96f18f2c70b57ec864cc0c8b828450b82ff63e3-0xd,0xf96f18f2c70b57ec864cc0c8b828450b82ff63e3,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-100013.15,123973.43,123973.43,-100000.00,0.00,123957.13,0.00,100000.00,100013.15,13.1,0,0,2023-01-02T16:13:35,2023-01-02T16:17:35,2024-01-02T00:00:00
0xf96f18f2c70b57ec864cc0c8b828450b82ff63e3-0xf,0xf96f18f2c70b57ec864cc0c8b828450b82ff63e3,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-100013.15,123198.10,123198.10,-100000.00,0.00,123181.90,0.00,100000.00,100013.15,13.1,0,0,2023-01-20T03:46:47,2023-01-20T03:48:47,2024-01-31T00:00:00
0xf96f18f2c70b57ec864cc0c8b828450b82ff63e3-0x13,0xf96f18f2c70b57ec864cc0c8b828450b82ff63e3,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-100013.15,121705.68,121705.68,-100000.00,0.00,121689.68,0.00,100000.00,100013.15,13.1,0,0,2023-02-23T02:48:11,2023-02-23T02:49:23,2024-02-29T00:00:00
0xdb3bc9fb1893222d266762e9ff857eb74d75c7d6-0x190,0xdb3bc9fb1893222d266762e9ff857eb74d75c7d6,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-97712.85,107171.04,107171.04,-97700.00,0.00,107156.95,0.00,97700.00,97712.85,9,0,0,2023-08-14T08:46:11,2023-08-14T08:47:59,2023-12-27T00:00:00
0x560ac248ce28972083b718778eeb0dbc2de55740-0x1a,0x560ac248ce28972083b718778eeb0dbc2de55740,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,late,full,,,0.00,0.00,-72509.53,105294.88,0.00,-72500.00,0.00,105281.04,0.00,72500.00,72509.53,13.1,0,0,2021-10-18T03:15:48,2021-10-18T15:59:38,2024-10-19T00:00:00
0xdb3bc9fb1893222d266762e9ff857eb74d75c7d6-0x185,0xdb3bc9fb1893222d266762e9ff857eb74d75c7d6,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,112011.59,-82481.25,96372.53,96372.53,-82470.41,0.00,96359.86,112026.32,194482.00,194507.57,9,0,0,2023-06-13T10:32:47,2023-06-13T10:34:47,2023-10-25T00:00:00
0xdb3bc9fb1893222d266762e9ff857eb74d75c7d6-0x177,0xdb3bc9fb1893222d266762e9ff857eb74d75c7d6,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-71509.40,80447.07,80447.07,-71500.00,0.00,80436.50,0.00,71500.00,71509.40,9,0,0,2023-05-03T10:40:59,2023-05-03T10:42:59,2023-09-14T00:00:00
0xdb3bc9fb1893222d266762e9ff857eb74d75c7d6-0x181,0xdb3bc9fb1893222d266762e9ff857eb74d75c7d6,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-66648.76,74310.27,74310.27,-66640.00,0.00,74300.50,0.00,66640.00,66648.76,9,0,0,2023-06-08T18:36:11,2023-06-08T18:36:59,2023-10-20T00:00:00
0x560ac248ce28972083b718778eeb0dbc2de55740-0x1b,0x560ac248ce28972083b718778eeb0dbc2de55740,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,late,full,,,0.00,0.00,-50006.57,71944.11,0.00,-50000.00,0.00,71934.65,0.00,50000.00,50006.57,13.1,0,0,2021-11-12T19:53:31,2021-11-13T14:40:05,2024-11-12T00:00:00
0x560ac248ce28972083b718778eeb0dbc2de55740-0x1d,0x560ac248ce28972083b718778eeb0dbc2de55740,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,late,full,,,0.00,0.00,-50006.57,71842.19,0.00,-50000.00,0.00,71832.75,0.00,50000.00,50006.57,13.1,0,0,2021-11-17T13:20:00,2021-11-17T13:27:58,2024-11-20T00:00:00
0x560ac248ce28972083b718778eeb0dbc2de55740-0x13,0x560ac248ce28972083b718778eeb0dbc2de55740,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-45005.92,67423.14,67423.14,-45000.00,0.00,67414.28,0.00,45000.00,45005.92,13.1,0,0,2021-07-23T21:06:36,2021-07-23T21:08:45,2023-07-19T00:00:00
0x53b2d22d07e069a3b132bfeaad275b10273d381e-0x1e5,0x53b2d22d07e069a3b132bfeaad275b10273d381e,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,late,full,,,0.00,1091.00,-54916.22,56691.99,0.00,-54909.00,0.00,56684.54,1091.14,56000.00,56007.36,8.48,0,0,2024-04-09T20:38:59,2024-04-09T20:40:11,2025-08-29T00:00:00
0x90040f96ab8f291b6d43a8972806e977631affde-0x21,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,994444.48,-15918.77,46569.06,0.00,-15916.68,0.00,46562.93,994575.24,1010361.16,1010494.01,7.23,0,0,2023-12-11T22:29:23,2023-12-12T20:50:59,null
0x4b6ca198d257d755a5275648d471fe09931b764a-0x17,0x4b6ca198d257d755a5275648d471fe09931b764a,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,720237.00,-23502.09,46555.21,46555.21,-23499.00,0.00,46549.09,720331.70,743736.00,743833.79,6.77,0,0,2023-01-11T16:11:47,2023-01-11T16:18:47,2024-01-31T00:00:00
0x90040f96ab8f291b6d43a8972806e977631affde-0xe,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,2684850.87,165341.36,45220.01,0.00,165319.62,0.00,45214.07,2685203.90,2519531.25,2519862.54,7.46,0,0,2023-04-27T13:37:59,2023-05-01T14:58:11,null
0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7-0x22,0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,2145414.07,21811.84,44218.44,0.00,21808.97,0.00,44212.63,2145696.17,2123605.10,2123884.33,7,0,0,2024-02-06T21:47:35,2024-02-07T18:38:11,null
0x560ac248ce28972083b718778eeb0dbc2de55740-0x1c,0x560ac248ce28972083b718778eeb0dbc2de55740,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,late,full,,,0.00,0.00,-25003.29,35958.70,0.00,-25000.00,0.00,35953.97,0.00,25000.00,25003.29,13.1,0,0,2021-11-14T15:19:22,2021-11-14T15:29:49,2024-11-13T00:00:00
0x90040f96ab8f291b6d43a8972806e977631affde-0x16,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,1341019.61,-2193.32,31629.68,0.00,-2193.03,0.00,31625.52,1341195.94,1343212.64,1343389.26,7.7,0,0,2023-07-20T21:21:11,2023-07-21T18:31:23,null
0x4b6ca198d257d755a5275648d471fe09931b764a-0x2,0x4b6ca198d257d755a5275648d471fe09931b764a,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,328921.05,34613.60,20203.45,20203.45,34609.05,0.00,20200.79,328964.30,294312.00,294350.70,0.01,0,0,2021-02-17T22:06:18,2021-02-17T22:08:23,2023-02-17T00:00:00
0xdb3bc9fb1893222d266762e9ff857eb74d75c7d6-0x17b,0xdb3bc9fb1893222d266762e9ff857eb74d75c7d6,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-14058.65,15741.28,15741.28,-14056.80,0.00,15739.21,0.00,14056.80,14058.65,9,0,0,2023-05-22T14:13:59,2023-05-22T14:18:59,2023-10-03T00:00:00
0x4b6ca198d257d755a5275648d471fe09931b764a-0x3,0x4b6ca198d257d755a5275648d471fe09931b764a,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,228989.45,23304.51,13713.66,13713.66,23301.45,0.00,13711.86,229019.56,205688.00,205715.05,0.01,0,0,2021-03-02T13:56:04,2021-03-02T13:57:48,2023-02-17T00:00:00
0xd798d527f770ad920bb50680dbc202bb0a1dafd6,0x8481a6ebaf5c7dabc3f7e09e44a89531fd31f822,1,Goldfinch,1,Ethereum,4,USDC,term_loan_fixed,bullet,repaid,full,365,30.00,0.00,149999.02,9535.14,0.98,0.00,9535.73,0.00,0.98,149989.72,150000.00,149990.70,15,0,0,2021-08-26T00:35:52,2021-01-12T17:36:17,2022-01-12T17:36:17
0x2107ade0e536b8b0b85cca5e0c0c3f66e58c053c,0x8481a6ebaf5c7dabc3f7e09e44a89531fd31f822,1,Goldfinch,1,Ethereum,4,USDC,term_loan_fixed,bullet,repaid,full,365,30.00,0.00,299999.61,22806.77,0.39,0.00,22808.19,0.00,0.39,299981.01,300000.00,299981.40,15,0,0,2021-08-26T00:20:15,2021-01-27T18:44:58,2022-01-27T18:44:58
0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7-0x17,0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,2076052.05,153272.20,0.28,0.00,153252.05,0.00,0.28,2076325.03,1922800.00,1923052.82,7.46,0,0,2023-05-12T19:22:47,2023-05-16T17:50:59,null
0x53b2d22d07e069a3b132bfeaad275b10273d381e-0x1bb,0x53b2d22d07e069a3b132bfeaad275b10273d381e,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,late,full,,,0.00,639296.56,19299.10,0.18,0.00,19296.56,0.00,0.18,639380.62,620000.00,620081.52,8.43,0,0,2024-01-24T02:47:47,2024-04-01T22:26:23,2025-09-13T00:00:00
0x90040f96ab8f291b6d43a8972806e977631affde-0xf,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,1721728.88,26001.49,0.02,0.00,25998.08,0.00,0.02,1721955.26,1695730.80,1695953.77,7.7,0,0,2023-05-25T21:20:23,2023-05-30T13:52:23,null
0x3634855ec1beaf6f9be0f7d2f67fc9cb5f4eeea4,0x8481a6ebaf5c7dabc3f7e09e44a89531fd31f822,1,Goldfinch,1,Ethereum,4,USDC,term_loan_fixed,bullet,repaid,full,365,30.00,0.00,149999.98,7643.36,0.02,0.00,7643.83,0.00,0.02,149990.69,150000.00,149990.70,12,0,0,2021-08-26T00:20:15,2020-12-21T21:19:42,2021-12-21T21:19:42
0x1cc90f7bb292dab6fa4398f3763681cfe497db97,0x8481a6ebaf5c7dabc3f7e09e44a89531fd31f822,1,Goldfinch,1,Ethereum,4,USDC,term_loan_fixed,bullet,repaid,full,365,30.00,0.00,999999.99,125334.69,0.01,0.00,125342.46,0.00,0.01,999938.01,1000000.00,999938.01,15,0,0,2021-08-26T00:20:15,2021-05-27T16:39:06,2022-05-27T16:39:06
0x67df471eacd82c3dbc95604618ff2a1f6b14b8a1,0x8481a6ebaf5c7dabc3f7e09e44a89531fd31f822,1,Goldfinch,1,Ethereum,4,USDC,term_loan_fixed,bullet,repaid,full,1196,30.00,0.00,1205000.00,99061.66,0.00,0.00,99067.81,0.00,0.00,1204925.30,1205000.00,1204925.30,15,0,0,2021-08-26T00:20:15,2021-05-28T01:05:50,2024-09-05T01:05:50
0x287fba254e86322bc9fd8f31fd78db917373506a,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,funded,full,30,30.00,0.00,5000000.00,0.00,0.00,0.00,0.00,0.00,0.00,4999690.06,0.00,0.00,8.5,,,2021-11-30T12:30:55,null,2021-12-10T15:47:36
0xdd8525cb0f48499bdd28786b80ce0a77e965913d,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,active,full,90,30.00,0.00,6000000.00,62133.13,0.00,0.00,62136.99,0.00,0.00,5999628.07,3000000.00,2999814.03,10.5,,,2021-12-08T08:42:16,2021-12-14T01:35:54,null
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x56,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,1260281.64,40671.85,0.00,0.00,40666.50,0.00,0.00,1260447.36,1219615.14,1219775.50,9.5,0,0,2022-06-25T18:49:34,2022-06-25T18:54:25,2022-11-21T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x57,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,45218.93,1057.89,0.00,0.00,1057.75,0.00,0.00,45224.88,44161.18,44166.99,12.7,0,0,2022-07-05T19:09:42,2022-07-05T19:12:55,2022-10-04T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x58,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,104633.03,2443.83,0.00,0.00,2443.50,0.00,0.00,104646.79,102189.53,102202.97,8,0,0,2022-07-05T21:01:44,2022-07-05T21:29:51,2022-11-08T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x59,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,323653.72,10023.41,0.00,0.00,10022.10,0.00,0.00,323696.27,313631.62,313672.86,9.5,0,0,2022-07-07T16:58:35,2022-07-11T15:26:24,2022-12-04T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x5a,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,63321.79,1385.59,0.00,0.00,1385.40,0.00,0.00,63330.12,61936.39,61944.53,8,0,0,2022-07-12T18:36:25,2022-07-12T18:41:54,2022-11-18T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x5b,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,20363.81,455.13,0.00,0.00,455.07,0.00,0.00,20366.49,19908.74,19911.36,12.7,0,0,2022-07-18T16:45:04,2022-07-18T16:59:46,2022-10-17T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x5c,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,356590.99,10505.18,0.00,0.00,10503.80,0.00,0.00,356637.88,346087.19,346132.70,9.5,0,0,2022-07-18T22:03:14,2022-07-18T22:05:42,2022-12-04T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x5d,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,20494.10,513.69,0.00,0.00,513.63,0.00,0.00,20496.79,19980.47,19983.10,12.7,0,0,2022-08-12T19:03:14,2022-08-15T15:37:49,2022-11-03T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x5e,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,190488.54,3733.06,0.00,0.00,3732.57,0.00,0.00,190513.59,186755.97,186780.53,8,0,0,2022-08-18T14:25:29,2022-08-18T14:28:04,2022-12-16T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x5f,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,741673.98,12684.97,0.00,0.00,12683.30,0.00,0.00,741771.51,728990.68,729086.53,8,0,0,2022-08-30T16:20:21,2022-08-30T16:31:14,2023-01-02T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x6,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,141866.59,4138.01,0.00,0.00,4137.46,0.00,0.00,141885.25,137729.13,137747.24,12.7,0,0,2021-01-20T20:22:29,2021-01-21T14:21:06,2021-04-26T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x60,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,22013.69,438.84,0.00,0.00,438.78,0.00,0.00,22016.59,21574.91,21577.75,12.7,0,0,2022-08-30T17:34:54,2022-08-30T17:39:42,2022-11-25T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x61,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,funded,closed,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.7,0,0,2022-09-15T19:41:35,null,2022-11-30T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x62,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,funded,closed,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.7,0,0,2022-09-15T19:43:23,null,2022-11-15T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x63,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,19700.85,199.05,0.00,0.00,199.02,0.00,0.00,19703.44,19501.83,19504.39,12.7,0,0,2022-09-26T19:24:59,2022-09-28T15:12:59,2022-11-15T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x64,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,18865.21,189.24,0.00,0.00,189.22,0.00,0.00,18867.69,18675.99,18678.45,12.7,0,0,2022-09-28T14:42:47,2022-09-28T15:07:35,2022-11-30T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x7,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,150443.00,4598.61,0.00,0.00,4598.00,0.00,0.00,150462.78,145845.00,145864.18,12.7,0,0,2021-01-27T17:40:30,2021-01-31T13:04:11,2021-04-27T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x8,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,23776.80,691.71,0.00,0.00,691.62,0.00,0.00,23779.92,23085.18,23088.22,12.7,0,0,2021-02-22T13:23:27,2021-02-22T21:40:16,2021-05-19T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x9,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,140832.23,4071.82,0.00,0.00,4071.29,0.00,0.00,140850.75,136760.94,136778.92,12.7,0,0,2021-03-12T14:23:59,2021-03-12T16:12:50,2021-06-12T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0xa,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,funded,closed,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.7,0,0,2021-03-20T18:33:09,null,null
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0xb,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,64999.00,2466.49,0.00,0.00,2466.17,0.00,0.00,65007.55,62532.83,62541.05,12.7,0,0,2021-03-23T14:58:37,2021-03-24T14:13:35,2021-07-23T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0xc,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,65502.91,2584.37,0.00,0.00,2584.03,0.00,0.00,65511.52,62918.88,62927.15,12.7,0,0,2021-04-01T21:36:40,2021-04-05T23:51:05,2021-08-04T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0xd,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,65094.68,2700.02,0.00,0.00,2699.66,0.00,0.00,65103.24,62395.02,62403.22,12.7,0,0,2021-04-13T15:07:49,2021-04-14T17:59:44,2021-08-17T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0xe,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,61143.49,2438.82,0.00,0.00,2438.50,0.00,0.00,61151.53,58704.99,58712.71,12.7,0,0,2021-04-13T16:27:30,2021-04-14T17:58:04,2021-08-17T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0xf,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,19315.33,815.40,0.00,0.00,815.29,0.00,0.00,19317.87,18500.04,18502.47,12.7,0,0,2021-04-13T17:07:39,2021-04-14T17:33:33,2021-08-17T00:00:00
0x4cdb7aae5a78ebaa0f62a8f634c2e9d3a3c85ec4,0x3e701d29fcb8747b5c3f88649397d88fff9bd3e9,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,54030000.00,838782.26,0.00,0.00,838834.25,0.00,0.00,54026650.74,53898107.59,53894766.51,6.5,,0,2022-05-05T11:40:50,2022-05-05T11:51:24,2022-08-03T17:41:09
0x4f937e6cfef07c87ed19626968b47bdcab1b8628,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,4000000.00,142018.59,0.00,0.00,142027.40,0.00,0.00,3999752.04,4000000.00,3999752.04,9,,,2021-08-09T06:11:44,2021-08-10T05:13:00,2022-02-07T14:40:16
0x5038c72b526008dbb8cf1e6ef5a43e096840fe13,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,9500000.00,290447.75,0.00,0.00,290465.75,0.00,0.00,9499411.11,9500000.00,9499411.11,7.75,,,2021-08-26T03:49:51,2021-08-26T04:08:35,2022-02-21T21:30:39
0x508b8cdc6e217a9239cccf390cd1497bfc4a21c4,0x1a066b0109545455bc771e49e6edef6303cb0a93,3,Maple,1,Ethereum,786,wETH,fixed_term,bullet,funded,full,30,30.00,0.00,1395.63,0.00,0.00,0.00,0.00,0.00,0.00,3671861.59,0.00,0.00,0,,0,2022-12-11T12:51:47,null,2022-12-12T00:16:47
0x50a38c95f05be144c4c8a789e8e629bd9fe86e99,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,7500000.00,229300.85,0.00,0.00,229315.07,0.00,0.00,7499535.08,7463383.56,7462920.92,7.75,,0,2022-02-15T16:43:32,2022-02-16T00:15:44,2022-08-13T18:16:11
0x5150aa25f6232d048bcffff5ddeb068d51aa29a9,0xcc8058526de295c6ad917cb41416366d69a24cde,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,2000000.00,47709.37,0.00,0.00,47712.33,0.00,0.00,1999876.02,2000000.00,1999876.02,10.75,,0,2022-09-16T08:48:11,2022-09-16T08:49:47,2022-11-12T21:20:47
0x51f1a31f9a3854c3c0d9815b5109b1b6f61a2fa7,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,5000000.00,157798.44,0.00,0.00,157808.22,0.00,0.00,4999690.06,5000000.00,4999690.06,8,,,2021-08-12T17:33:20,2021-08-12T17:35:05,2022-02-07T14:41:41
